expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
2022-10-06,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-05,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-04,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,7,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,5,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,3,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,2,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,2,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,2,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,2,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-20,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-17,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-11,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-11,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Smith Post  Jana Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Corderman  Paul Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-10-23,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,505.61,Ashburn  James Friends to Elect,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,American Express to pay Facebook Ads.,NA
2022-10-19,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,Outten  Megan Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-10-19,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Outten  Megan Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-10-13,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,36.36,Outten  Megan Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-09-12,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Outten  Megan Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-09-13,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Outten  Megan Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-09-12,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,19.83,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-19,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,55.17,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-28,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,50,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-30,Facebook,FaceBook,350 Camino Gardens Blvd  Suite 202  Boca Raton  Florida 33432,Business/Group/Organization,451.38,Lombardo  Darren Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-23,Facebook,FaceBook,350 Camino Gardens Blvd  Suite 202  Boca Raton  Florida 33432,Business/Group/Organization,1000,Lombardo  Darren Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-09-08,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,250,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-07,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,50,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-11,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,49.34,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-12,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,250,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-14,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,250,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-17,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,400,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-08-24,Face Book,FaceBook,1 Hacker Way  Menlo  California 94025,Business/Group/Organization,41.01,Grossman  Brooke for Hagerstown,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-02,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,20.07,Jackson  Phillip Friends for Talbot County Council,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,1035,Ertel  Michael P. Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-14,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,12,Summers  Carleah Vote,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-17,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,52,Summers  Carleah Vote,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-18,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Summers  Carleah Vote,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-25,FACEBOOK INC,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,293.96,Rogers  Mike Campaign Committee,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-10-12,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,175,Bennett  Jacob Vote for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-22,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,68.61,Bennett  Jacob Vote for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-22,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,146.64,Bennett  Jacob Vote for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-08-25,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,18.31,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,NA,NA
2022-09-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,341.9,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,NA,NA
2022-09-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,750,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,NA,NA
2022-09-29,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,750,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,NA,NA
2022-10-11,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,900,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,Facebook Ad,NA
2022-10-22,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,763.47,Fiedler  Amanda Friends of,Media,Online Advertising,NA,Check,Amanda Fiedler,Electoral,Facebook Ad,NA
2022-11-14,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,451.21,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-26,Facebook/Meta,FaceBook,770 Broadway  New York  New York 10003,Business/Group/Organization,99.8,Brown  Monise Keep Judge,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-12-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,39.94,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-11-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,900,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-24,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,900,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-25,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,900,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-28,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,50,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-30,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,900,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,900,Firefighters of Frederick County for Collective Bargaining,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-26,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,900,"Patti  Donald ""DP"" Patti Friends of",Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-09-26,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,900,"Patti  Donald ""DP"" Patti Friends of",Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-17,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,WESTLEY MOORE - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,ANTHONY BROWN - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,BROOKE LIERMAN - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,KAREN SIMPSON - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,KENNETH KERR - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,KRISTOPHER FAIR - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,KAREN LEWIS YOUNG - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,62.5,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,KATHERINE KLAUSMEIER - SUPPORT,EFT,NA,Electoral,NA,NA
2022-08-30,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,37.32,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-09-30,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,5.93,Bagnall Tudball  Heather Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-19,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,271,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,PAMELA BEIDLE - SUPPORT,EFT,NA,Electoral,NA,NA
2022-07-19,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,271,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,BENJAMIN BROOKS - SUPPORT,EFT,NA,Electoral,NA,NA
2022-07-19,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,271,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,BENJAMIN BROOKS - SUPPORT,EFT,NA,Electoral,NA,NA
2022-07-19,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,271,Chesapeake Climate Action Network Action Fund,Media,Online Advertising,DANA STEIN - SUPPORT,EFT,NA,Electoral,NA,NA
2022-10-24,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,8,Rathell  Doug (Jeffrey) Elect,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-08-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,18.54,Glass  Evan Neighbors of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-01,Facebook,FaceBook,1601 S California Ave  Palo Alto  California 94304,Business/Group/Organization,16.75,Glass  Evan Neighbors of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-25,Facebook,FaceBook,18 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,36.67,Barrie  Fatmata  for County Council,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-30,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,Williams  Marsha L. Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-31,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Williams  Marsha L. Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Williams  Marsha L. Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-04,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,125,Williams  Marsha L. Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-24,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Williams  Marsha L. Friends to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-12,FACEBOOK,FaceBook,575 7th St NW  Washington  District Of Columbia 20004,Business/Group/Organization,91.43,Jackson  Branndon Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-11-11,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,846.64,Adler   Delphine Tudy Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-11-02,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,100,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,210.06,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-26,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,83.81,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-31,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,100,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-10-24,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,500,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-11-08,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,395.51,Balcombe  Marilyn Friends,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
